iata_code,name,lat,lon,reisezeit_stunden,anzahl_umstiege
SKZ,Sukkur Airport,27.722000122070312,68.79170227050781,12.32,1
CTU,Chengdu Shuangliu International Airport,30.578500747680664,103.9469985961914,12.32,0
SBH,Gustaf III Airport,17.904399871826172,-62.84360122680664,12.33,1
KDH,Kandahar Airport,31.505800247192383,65.8478012084961,12.34,1
MJZ,Mirny Airport,62.534698486328125,114.03900146484376,12.34,1
OAJ,Albert J Ellis Airport,34.8292007446,-77.61209869380001,12.35,1
PJG,Panjgur Airport,26.954500198364254,64.13249969482422,12.35,1
ALO,Waterloo Regional Airport,42.557098388671875,-92.40029907226562,12.35,1
IKT,Irkutsk Airport,52.268001556396,104.38899993896,12.35,1
UET,Quetta International Airport,30.251399993896484,66.93779754638672,12.35,1
HIB,Range Regional Airport,47.38660049,-92.83899689,12.36,1
RAS,Sardar-e-Jangal Airport,37.323333,49.617778,12.36,1
DEA,Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625,12.36,1
NGE,N'Gaoundéré Airport,7.357009887695312,13.559200286865234,12.37,2
PGV,Pitt Greenville Airport,35.6352005,-77.38529968,12.37,1
SXM,Princess Juliana International Airport,18.0410003662,-63.1088981628,12.37,1
BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,12.37,1
HHH,Hilton Head Airport,32.2243995667,-80.6975021362,12.38,1
AXA,Clayton J Lloyd International Airport,18.2048,-63.055099,12.38,1
RHI,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,12.39,1
DOM,Douglas-Charles Airport,15.547,-61.299999,12.39,1
STL,St Louis Lambert International Airport,38.748697,-90.370003,12.39,1
ATY,Watertown Regional Airport,44.91400146,-97.15470123,12.39,1
ILG,New Castle Airport,39.67869949,-75.60649872,12.39,1
KSE,Kasese Airport,0.1829999983310699,30.100000381469727,12.4,1
FSD,Joe Foss Field Airport,43.5820007324,-96.741897583,12.4,1
BJI,Bemidji Regional Airport,47.50939941,-94.93370056,12.41,1
EWN,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539999,12.41,1
EAU,Chippewa Valley Regional Airport,44.86579895019531,-91.48429870605467,12.42,1
LAS,McCarran International Airport,36.08010101,-115.1520004,12.43,0
HTS,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,12.44,1
TTN,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,12.44,1
CHA,Lovell Field,35.035301208496094,-85.20379638671875,12.45,1
FAR,Hector International Airport,46.92070007324219,-96.81580352783205,12.45,1
BJM,Bujumbura International Airport,-3.3240199089050293,29.318500518798828,12.46,1
DSM,Des Moines International Airport,41.53400039672851,-93.66310119628906,12.47,1
PGU,Persian Gulf International Airport,27.379601,52.737701,12.48,2
RYK,Shaikh Zaid Airport,28.383899688720703,70.27960205078125,12.49,1
COU,Columbia Regional Airport,38.81809997558594,-92.21959686279295,12.51,1
INL,Falls International Airport,48.566200256347656,-93.4030990600586,12.52,1
PHX,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,12.52,0
IMT,Ford Airport,45.8184013367,-88.1145019531,12.52,1
ABR,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,12.52,1
HSV,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,12.52,1
JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,12.53,1
RUA,Arua Airport,3.049999952316284,30.91699981689453,12.54,1
KER,Kerman Airport,30.274400711099997,56.9510993958,12.55,2
MCN,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,12.56,1
CSG,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,12.57,1
PAH,Barkley Regional Airport,37.06079864501953,-88.7738037109375,12.57,1
OMA,Eppley Airfield,41.3032,-95.894096,12.57,1
GFK,Grand Forks International Airport,47.949299,-97.176102,12.57,1
MLE,Malé International Airport,4.191830158233643,73.52909851074219,12.58,0
SLU,George F. L. Charles Airport,14.0202,-60.992901,12.6,1
UUD,Ulan-Ude Airport (Mukhino),51.80780029296875,107.43800354003906,12.6,1
CMX,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,12.6,1
BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,12.61,1
SVD,Argyle International Airport,13.156695,-61.149945,12.62,1
DED,Dehradun Airport,30.189699,78.180298,12.62,1
LUK,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,12.62,1
YKS,Yakutsk Airport,62.093299865722656,129.77099609375,12.64,1
GBT,Gorgan Airport,36.9094009399,54.4012985229,12.64,1
JAI,Jaipur International Airport,26.8242,75.812202,12.65,1
IXC,Chandigarh Airport,30.673500061035156,76.78849792480469,12.66,1
LNK,Lincoln Airport,40.85100173950195,-96.75920104980467,12.67,1
STC,St Cloud Regional Airport,45.546600341796875,-94.05989837646484,12.67,1
YKF,Waterloo Airport,43.460800170899994,-80.3786010742,12.67,1
JNS,Narsaq Heliport,60.9172827256,-46.059923172,12.68,3
MCI,Kansas City International Airport,39.2976,-94.713898,12.69,1
FDF,Martinique Aimé Césaire International Airport,14.590999603271484,-61.00320053100586,12.69,1
ABY,Southwest Georgia Regional Airport,31.535499572753903,-84.19450378417969,12.69,1
MGM,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,12.7,1
JJU,Qaqortoq Heliport,60.7156841553,-46.0299186409,12.7,3
EWB,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,12.7,2
SFO,San Francisco International Airport,37.61899948120117,-122.375,12.71,0
LUH,Ludhiana Airport,30.854700088500977,75.95259857177734,12.71,1
ABD,Abadan Airport,30.371099472,48.2282981873,12.71,2
GND,Point Salines International Airport,12.004199981689451,-61.78620147705078,12.71,1
MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,12.73,1
SXI,Sirri Island Airport,25.908899307250977,54.539398193359375,12.73,2
TLH,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234,12.74,1
YWG,Winnipeg / James Armstrong Richardson International Airport,49.909999847399995,-97.2398986816,12.74,1
SJU,Luis Munoz Marin International Airport,18.4393997192,-66.0018005371,12.74,1
DHN,Dothan Regional Airport,31.321300506591797,-85.44960021972656,12.74,1
SDQ,Las Américas International Airport,18.42970085144,-69.668899536133,12.74,1
GNV,Gainesville Regional Airport,29.6900997162,-82.2717971802,12.74,1
HEA,Herat Airport,34.209999084472656,62.22829818725586,12.74,1
SUX,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,12.75,1
SGF,Springfield Branson National Airport,37.24570084,-93.38860321,12.76,1
BIS,Bismarck Municipal Airport,46.772701263427734,-100.74600219726562,12.78,1
ELH,North Eleuthera Airport,25.474899292,-76.6835021973,12.78,1
JRO,Kilimanjaro International Airport,-3.42940998077,37.0745010376,12.79,1
MSL,Northwest Alabama Regional Airport,34.74530029,-87.61019897,12.8,1
DAB,Daytona Beach International Airport,29.179899,-81.058098,12.8,1
FOE,Topeka Regional Airport - Forbes Field,38.950901031499995,-95.6635971069,12.8,1
GHB,Governor's Harbour Airport,25.2847003937,-76.3310012817,12.82,1
VLD,Valdosta Regional Airport,30.782499313354492,-83.27670288085938,12.82,1
KUU,Kullu Manali Airport,31.876699447631836,77.15440368652344,12.82,1
CMB,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,12.83,0
RSD,Rock Sound Airport,24.8950787333,-76.1768817902,12.83,1
EDL,Eldoret International Airport,0.4044579863548279,35.23889923095703,12.84,1
ECP,Northwest Florida Beaches International Airport,30.357106,-85.795414,12.85,1
KIS,Kisumu Airport,-0.0861390009522438,34.72890090942383,12.85,1
YQF,Red Deer Regional Airport,52.18220138549805,-113.8939971923828,12.87,1
KNU,Kanpur Airport,26.404301,80.410103,12.87,1
DHM,Kangra Airport,32.16510009765625,76.26339721679688,12.87,1
ULN,Chinggis Khaan International Airport,47.843102,106.766998,12.88,1
BQK,Brunswick Golden Isles Airport,31.258800506591797,-81.46649932861328,12.88,1
SSY,Mbanza Congo Airport,-6.269899845123291,14.246999740600586,12.88,1
MHH,Leonard M Thompson International Airport,26.5114,-77.083503,12.88,1
GTR,Golden Triangle Regional Airport,33.450298309299995,-88.5914001465,12.88,1
MHK,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,12.88,1
VPS,Destin-Ft Walton Beach Airport,30.4832,-86.525398,12.89,1
LAX,Los Angeles International Airport,33.94250107,-118.4079971,12.89,0
SZA,Soyo Airport,-6.141089916229248,12.371800422668455,12.89,1
FOR,Pinto Martins International Airport,-3.776279926300049,-38.53260040283203,12.89,1
LKO,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,12.89,1
ATC,Arthur's Town Airport,24.6294,-75.673797,12.9,1
MOT,Minot International Airport,48.2593994140625,-101.27999877929688,12.9,1
XBJ,Birjand Airport,32.898101806640625,59.2661018371582,12.9,2
TUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,12.91,1
PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,12.91,1
LIT,Bill & Hillary Clinton National Airport/Adams Field,34.729400634799994,-92.2242965698,12.92,1
MEG,Malanje Airport,-9.525090217590332,16.312400817871094,12.93,1
TAB,Tobago-Crown Point Airport,11.149700164794922,-60.83219909667969,12.93,1
XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,12.93,1
NAT,Governador Aluízio Alves International Airport,-5.768056,-35.376111,12.93,1
FPO,Grand Bahama International Airport,26.5587005615,-78.695602417,12.93,1
MEI,Key Field,32.33259963989258,-88.75189971923828,12.93,1
PNS,Pensacola Regional Airport,30.473400115967,-87.186599731445,12.94,1
TBI,New Bight Airport,24.3153,-75.452301,12.94,1
SAN,San Diego International Airport,32.7336006165,-117.190002441,12.94,0
MLB,Melbourne International Airport,28.102800369262695,-80.64530181884766,12.95,1
YQL,Lethbridge County Airport,49.6302986145,-112.800003052,12.95,1
GGT,Exuma International Airport,23.5625991821,-75.8779983521,12.96,1
RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,12.96,1
JDH,Jodhpur Airport,26.251100540161133,73.04889678955078,12.96,1
YMM,Fort McMurray Airport,56.653301239,-111.222000122,12.96,1
YQU,Grande Prairie Airport,55.1796989441,-118.885002136,12.96,1
DIK,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,12.97,1
CAB,Cabinda Airport,-5.59699010848999,12.188400268554688,12.97,1
SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,12.97,1
JQA,Qaarsut Airport,70.7341995239,-52.6962013245,12.97,3
YXC,Cranbrook/Canadian Rockies International Airport,49.610801696777,-115.78199768066,12.98,1
AMD,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.63469696039999,12.98,1
BSG,Bata Airport,1.9054700136184692,9.80568027496338,12.98,2
RAP,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,12.98,1
FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,12.99,1
HTA,Chita-Kadala Airport,52.026299,113.306,12.99,1
IXJ,Jammu Airport,32.6890983582,74.8374023438,13.0,1
CBT,Catumbela Airport,-12.4792,13.4869,13.0,1
MOB,Mobile Regional Airport,30.691200256348,-88.242797851562,13.01,1
SRY,Dasht-e Naz Airport,36.635799408,53.193599700899995,13.01,2
SML,Stella Maris Airport,23.582317,-75.268621,13.01,1
ICN,Incheon International Airport,37.46910095214844,126.45099639892578,13.01,0
MYD,Malindi Airport,-3.2293100357055664,40.10169982910156,13.01,1
LYP,Faisalabad International Airport,31.364999771118164,72.99479675292969,13.02,1
APF,Naples Municipal Airport,26.1525993347,-81.7752990723,13.03,1
MBA,Mombasa Moi International Airport,-4.034830093383789,39.594200134277344,13.03,1
YHU,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,13.03,2
UDR,Maharana Pratap Airport,24.617700576799997,73.89610290530001,13.04,1
YXH,Medicine Hat Airport,50.01890182495117,-110.72100067138672,13.04,1
PIB,Hattiesburg Laurel Regional Airport,31.467100143432617,-89.33709716796875,13.05,1
RCY,Rum Cay Airport,23.68440055847168,-74.83619689941406,13.05,1
TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,13.05,1
ICT,Wichita Eisenhower National Airport,37.649899,-97.433098,13.06,1
YXE,Saskatoon John G. Diefenbaker International Airport,52.170799255371094,-106.6999969482422,13.06,1
ZSA,San Salvador Airport,24.06329917907715,-74.52400207519531,13.06,1
LGI,Deadman's Cay Airport,23.1790008545,-75.09359741210001,13.06,1
MEX,Licenciado Benito Juarez International Airport,19.4363,-99.072098,13.07,0
MWZ,Mwanza Airport,-2.4444899559020996,32.932701110839844,13.08,1
PNQ,Pune Airport,18.58209991455078,73.9197006225586,13.08,1
IXD,Allahabad Airport,25.440099716186523,81.73390197753906,13.08,1
JAN,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,13.08,1
EYW,Key West International Airport,24.55610084533691,-81.75959777832031,13.09,1
BHO,Raja Bhoj International Airport,23.2875003815,77.3374023438,13.1,1
ISN,Sloulin Field International Airport,48.177898407,-103.641998291,13.1,1
GPT,Gulfport Biloxi International Airport,30.40730094909668,-89.07009887695312,13.11,1
WJR,Wajir Airport,1.73324,40.091599,13.11,1
TEB,Teterboro Airport,40.85010147089999,-74.060798645,13.11,2
OGS,Ogdensburg International Airport,44.6819000244,-75.46549987790002,13.12,2
MSS,Massena International Richards Field,44.93579864501953,-74.84559631347656,13.12,2
YCG,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,13.12,1
CCC,Jardines Del Rey Airport,22.4610004425,-78.32839965820001,13.14,1
IXL,Leh Kushok Bakula Rimpochee Airport,34.1358985901,77.5465011597,13.14,1
NOV,Nova Lisboa Airport,-12.808899879455566,15.760499954223633,13.14,1
YLW,Kelowna International Airport,49.9561004639,-119.377998352,13.14,1
LOK,Lodwar Airport,3.1219699382781982,35.608699798583984,13.14,1
YXJ,Fort St John Airport,56.23809814453125,-120.73999786376952,13.16,1
SXR,Sheikh ul Alam Airport,33.987098693847656,74.77420043945312,13.16,1
YLL,Lloydminster Airport,53.309200286865234,-110.072998046875,13.17,1
GOP,Gorakhpur Airport,26.739700317399997,83.4496994019,13.18,1
PMV,Del Caribe Santiago Mariño International Airport,10.912603378295898,-63.96659851074219,13.18,1
ACZ,Zabol Airport,31.09830093383789,61.54389953613281,13.18,2
IDR,Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,13.19,1
CRI,Colonel Hill Airport,22.7455997467,-74.1824035645,13.19,1
VNS,Lal Bahadur Shastri Airport,25.4524002075,82.8592987061,13.19,1
JLR,Jabalpur Airport,23.177799224853516,80.052001953125,13.2,1
REC,Guararapes - Gilberto Freyre International Airport,-8.126489639282227,-34.92359924316406,13.2,1
SVP,Kuito Airport,-12.404600143433,16.947399139404,13.2,1
FJR,Fujairah International Airport,25.112199783325195,56.32400131225586,13.22,2
AXP,Spring Point Airport,22.441799163800003,-73.97090148930002,13.24,1
CAY,Cayenne-Rochambeau Airport,4.819809913639999,-52.360401153599994,13.24,1
MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,13.24,1
STV,Surat Airport,21.1140995026,72.7417984009,13.24,1
YOJ,High Level Airport,58.62139892578125,-117.16500091552734,13.25,1
ZNZ,Abeid Amani Karume International Airport,-6.22202,39.224899,13.25,1
YFB,Iqaluit Airport,63.756402,-68.555801,13.25,1
POP,Gregorio Luperon International Airport,19.75790023803711,-70.56999969482422,13.26,1
OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841795,13.27,1
BBO,Berbera Airport,10.389200210571287,44.94110107421875,13.27,1
JNB,OR Tambo International Airport,-26.1392,28.246,13.28,0
YKA,Kamloops Airport,50.7022018433,-120.444000244,13.28,1
OGL,Eugene F. Correira International Airport,6.80628,-58.1059,13.29,1
JUV,Upernavik Airport,72.7901992798,-56.1305999756,13.29,3
MLU,Monroe Regional Airport,32.51089859008789,-92.0376968383789,13.3,1
BTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,13.3,1
DIU,Diu Airport,20.71310043334961,70.92109680175781,13.3,1
YOP,Rainbow Lake Airport,58.49140167236328,-119.40799713134766,13.31,1
IXU,Aurangabad Airport,19.862699508666992,75.39810180664062,13.31,1
AXK,Ataq Airport,14.551300048828123,46.82619857788086,13.31,2
YQR,Regina International Airport,50.43190002441406,-104.66600036621094,13.32,1
SFB,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,13.33,1
DAR,Julius Nyerere International Airport,-6.87811,39.202599,13.33,1
SDD,Lubango Airport,-14.924699783325195,13.574999809265137,13.33,1
BHU,Bhavnagar Airport,21.752199173,72.1852035522,13.34,1
MYG,Mayaguana Airport,22.379499,-73.013494,13.34,1
NSH,Noshahr Airport,36.663299560546875,51.464698791503906,13.35,2
YVB,Bonaventure Airport,48.07109832763672,-65.46029663085938,13.35,2
BDQ,Vadodara Airport,22.336201,73.226303,13.35,1
PLS,Providenciales Airport,21.77359962463379,-72.26589965820312,13.36,1
NER,Chulman Airport,56.913898468018,124.91400146484,13.36,1
KTM,Tribhuvan International Airport,27.6966,85.3591,13.38,1
YNS,Nemiscau Airport,51.69110107421875,-76.1355972290039,13.38,2
MSZ,Namibe Airport,-15.261199951171877,12.14680004119873,13.39,1
YSM,Fort Smith Airport,60.020301818847656,-111.96199798583984,13.4,1
AEX,Alexandria International Airport,31.32740020751953,-92.54979705810548,13.4,1
LFT,Lafayette Regional Airport,30.20529938,-91.98760223,13.41,1
ELF,El Fasher Airport,13.61489963531494,25.32460021972656,13.41,2
IGA,Inagua Airport,20.975000381469727,-73.66690063476562,13.41,1
YXX,Abbotsford Airport,49.025299072265625,-122.36100006103516,13.43,1
NAG,Dr. Babasaheb Ambedkar International Airport,21.092199325561523,79.04720306396484,13.43,1
PAT,Lok Nayak Jayaprakash Airport,25.591299057,85.0879974365,13.43,1
RZR,Ramsar Airport,36.9099006652832,50.67959976196289,13.44,2
YIF,St Augustin Airport,51.2117004395,-58.6582984924,13.45,3
COS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,13.46,1
YGP,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,13.47,2
YCD,Nanaimo Airport,49.0549702249,-123.869862556,13.48,1
